,id,Gender,Customer Type,Age,Price,NewUsed,Category,Product description accuracy,Manufacturer sustainability,Packaging quality,Additional options,Helpfulness of reviews and ratings,Integrity of packaging,Ease check-out procedure,Relevance of related products,Costumer insurance,Shipping delay in days,Arrival delay in days,Satisfaction
13950,812S336h,Female,Not Premium,38.0,48.83,New,Entertainment,1,1,1,4,5,5,4,2,1,0,0,Not Satisfied
13951,273S195p,Male,Premium,52.0,66.65,New,Sport,4,3,4,2,3,2,2,2,4,0,0,Not Satisfied
13952,426B521p,Female,Premium,59.0,131.74,New,Technology,3,3,2,5,5,5,5,5,4,0,0,Satisfied
13953,377A504s,Female,Premium,46.0,203.07,Used,Entertainment,4,4,2,1,1,1,2,1,4,0,0,Not Satisfied
13954,845H221n,Female,Premium,30.0,16.11,New,Entertainment,4,1,5,5,2,4,3,5,5,0,0,Not Satisfied
13955,447M34s1,Female,Not Premium,37.0,122.53,New,Home/Kitchen,3,1,2,4,5,4,4,4,2,0,1,Not Satisfied
13956,442P733k,Male,Premium,49.0,10.48,New,Entertainment,1,2,4,5,5,5,5,5,3,0,0,Satisfied
13957,072U487i,Female,Premium,41.0,288.8,New,Entertainment,5,5,5,4,4,4,3,4,5,0,0,Satisfied
13958,718W799u,Female,Premium,42.0,100.59,New,Home/Kitchen,3,4,5,3,5,3,4,3,5,0,0,Not Satisfied
13959,170S331w,Male,Premium,45.0,86.38,New,Technology,1,1,2,2,2,2,3,2,5,0,0,Satisfied
13960,217K590l,Male,Premium,63.0,97.94,New,Entertainment,3,3,3,1,1,1,4,1,1,0,0,Not Satisfied
13961,616N700y,Male,Premium,45.0,70.36,New,Sport,2,2,1,5,5,5,3,5,1,0,0,Satisfied
13962,103D856w,Male,Premium,70.0,234.03,New,Entertainment,3,3,5,5,4,5,3,5,5,0,0,Satisfied
13963,628Q625x,Male,Premium,,48.85,New,Other,3,1,2,1,3,3,1,4,2,0,0,Not Satisfied
13964,315C663x,Male,Not Premium,19.0,146.8,New,Sport,0,2,5,3,5,4,4,5,5,0,0,Satisfied
13965,135P222v,Male,Premium,52.0,4.18,New,Technology,4,1,2,1,0,1,3,1,5,0,0,Not Satisfied
13966,549X508d,Male,Premium,46.0,295.9,New,Entertainment,1,1,5,4,5,4,3,4,1,0,0,Satisfied
13967,422S931a,Female,Not Premium,26.0,36.53,New,Entertainment,1,3,5,3,3,3,1,4,5,1,1,Not Satisfied
13968,154I657g,Male,Premium,41.0,217.18,New,Technology,3,3,2,3,4,3,5,3,3,0,0,Satisfied
13969,204D638j,Male,Premium,37.0,27.0,New,Technology,5,3,3,3,2,5,3,5,3,1,1,Not Satisfied
13970,056R538s,Male,Premium,70.0,197.59,New,Technology,2,2,2,5,5,4,3,5,1,0,0,Satisfied
13971,085I698s,Male,Premium,57.0,64.95,New,Technology,1,1,4,3,3,3,3,3,4,0,0,Not Satisfied
13972,363T282i,Female,Premium,58.0,51.98,New,Home/Kitchen,4,4,2,1,3,3,3,4,2,0,0,Not Satisfied
13973,333M371k,Male,Not Premium,38.0,17.09,New,Home/Kitchen,4,3,4,2,5,4,5,5,5,2,2,Satisfied
13974,417V508l,Female,Premium,36.0,58.94,Used,Home/Kitchen,4,4,3,5,3,4,5,1,3,0,0,Not Satisfied
13975,899M147v,Female,Premium,30.0,79.56,New,Technology,4,3,3,2,2,4,4,2,3,0,0,Not Satisfied
13976,473W456q,Female,Premium,43.0,152.81,New,Technology,1,1,1,5,5,4,3,5,2,0,0,Satisfied
13977,575B363p,Female,Premium,,159.11,New,Home/Kitchen,5,3,4,3,3,4,4,4,4,0,0,Not Satisfied
13978,854G449s,Male,Premium,40.0,263.35,New,Technology,5,5,5,4,4,5,4,4,5,0,0,Satisfied
13979,289B228y,Male,Not Premium,40.0,45.94,New,Sport,3,3,1,1,1,3,4,3,1,0,0,Not Satisfied
13980,245A0h89,Male,Premium,62.0,75.81,New,Sport,5,3,2,2,3,2,5,2,4,0,1,Not Satisfied
13981,989S606i,Male,Premium,45.0,74.27,New,Technology,1,5,3,1,1,1,1,1,2,0,0,Not Satisfied
13982,063K148j,Male,Premium,60.0,51.42,New,Technology,5,1,3,3,0,3,3,3,4,0,0,Not Satisfied
13983,311Y805a,Male,Premium,58.0,63.24,New,Home/Kitchen,5,5,4,4,4,4,4,4,5,1,0,Satisfied
13984,859Z617b,Female,Premium,43.0,2.89,New,Home/Kitchen,4,4,4,5,5,5,4,5,3,0,0,Satisfied
13985,146V666u,Female,Premium,58.0,63.41,New,Entertainment,4,4,3,4,5,4,3,4,3,0,0,Not Satisfied
13986,258S636y,Male,Premium,29.0,342.7,New,Home/Kitchen,4,4,5,5,3,5,4,5,5,0,0,Satisfied
13987,916K649i,Male,Premium,,271.51,New,Entertainment,4,4,1,4,5,4,1,3,1,0,0,Not Satisfied
13988,169H114m,Female,Premium,57.0,393.5,New,Technology,2,2,3,4,5,4,4,4,5,0,0,Satisfied
13989,286W991g,Male,Not Premium,37.0,228.22,New,Technology,2,4,3,1,2,4,4,3,3,0,0,Not Satisfied
13990,331I540u,Female,Premium,54.0,78.61,New,Home/Kitchen,4,4,3,2,2,2,4,2,5,0,0,Satisfied
13991,045C580b,Male,Premium,27.0,238.84,New,Technology,4,3,5,4,5,5,4,5,5,0,0,Not Satisfied
13992,892D347m,Female,Premium,20.0,58.92,New,Technology,1,4,2,4,1,4,2,4,2,0,0,Satisfied
13993,041O356o,Female,Premium,43.0,84.94,New,Technology,2,2,4,5,5,5,3,5,5,0,0,Satisfied
13994,614M353b,Female,Premium,67.0,161.69,New,Home/Kitchen,2,4,3,1,2,4,2,3,3,0,0,Not Satisfied
13995,217G545r,Female,Premium,53.0,247.69,New,Home/Kitchen,5,5,3,2,2,2,4,2,2,0,0,Satisfied
13996,846X406t,Female,Premium,48.0,32.93,New,Technology,4,2,1,4,4,5,5,5,1,0,0,Not Satisfied
13997,584N588q,Female,Premium,56.0,188.85,New,Home/Kitchen,4,4,1,4,3,4,3,4,2,0,0,Not Satisfied
13998,132E222l,Male,Not Premium,44.0,76.08,New,Other,1,4,4,2,5,4,1,3,4,1,1,Not Satisfied
13999,764D976q,Female,Not Premium,28.0,46.41,New,Entertainment,5,1,5,4,3,3,2,1,5,0,0,Satisfied
14000,085Z524l,Male,Premium,32.0,339.65,New,Home/Kitchen,3,3,5,4,4,5,4,4,5,0,0,Satisfied
14001,873K643w,Female,Not Premium,21.0,59.27,New,Entertainment,3,2,2,3,2,1,5,4,2,0,0,Not Satisfied
14002,340A637g,Female,Premium,,118.99,New,Entertainment,2,4,3,4,4,4,3,3,3,0,0,Not Satisfied
14003,048F270l,Male,Premium,66.0,35.26,New,Other,5,4,2,4,3,4,3,4,3,0,0,Not Satisfied
14004,061K180k,Male,Premium,60.0,161.85,New,Home/Kitchen,3,3,5,4,4,4,3,4,5,0,0,Satisfied
14005,780R186a,Female,Premium,56.0,242.7,New,Sport,4,4,1,5,5,5,2,5,3,0,0,Satisfied
14006,728D916t,Male,Premium,39.0,36.2,New,Technology,2,2,5,5,4,5,3,5,1,0,0,Not Satisfied
14007,306O391h,Female,Premium,43.0,56.56,New,Entertainment,2,2,3,4,4,4,4,4,4,0,0,Satisfied
14008,939D557h,Female,Premium,47.0,134.53,New,Technology,4,4,4,3,3,3,4,3,4,0,0,Satisfied
14009,811C678k,Male,Premium,,26.42,New,Home/Kitchen,4,5,2,2,5,5,5,3,2,0,0,Not Satisfied
14010,324J450n,Male,Premium,60.0,115.56,New,Technology,3,4,4,3,4,3,3,3,4,0,0,Satisfied
14011,991J711y,Male,Premium,47.0,220.6,New,Home/Kitchen,3,3,3,4,4,4,5,4,4,0,0,Satisfied
14012,688J268v,Male,Premium,44.0,51.69,New,Technology,2,2,5,1,1,1,2,1,4,0,0,Not Satisfied
14013,382E771c,Male,Premium,30.0,42.21,New,Entertainment,4,4,1,2,1,3,2,3,1,0,0,Not Satisfied
14014,757Z132w,Female,Premium,36.0,137.72,New,Sport,2,2,1,1,1,1,2,1,1,0,0,Not Satisfied
14015,553D151c,Male,Premium,31.0,241.74,New,Entertainment,2,2,3,5,2,5,4,5,3,0,0,Satisfied
14016,355I913z,Male,Premium,56.0,111.02,New,Entertainment,4,1,3,2,3,2,4,2,5,0,0,Not Satisfied
14017,674B15s4,Female,Premium,58.0,37.0,Used,Sport,5,5,5,4,4,4,3,4,5,0,0,Satisfied
14018,425S263z,Male,Premium,,60.98,New,Technology,5,5,4,4,3,3,4,4,4,0,0,Not Satisfied
14019,615P900z,Female,Premium,39.0,186.03,New,Technology,1,1,3,5,5,5,3,5,5,1,1,Satisfied
14020,114D626d,Female,Premium,48.0,130.07,New,Entertainment,3,3,3,4,4,4,3,4,4,0,0,Satisfied
14021,960C146u,Female,Not Premium,34.0,30.4,New,Technology,4,4,3,2,2,3,1,3,3,0,0,Not Satisfied
14022,326X239j,Female,Not Premium,28.0,143.55,New,Home/Kitchen,4,4,2,4,3,5,5,4,2,0,0,Not Satisfied
14023,163J702p,Female,Premium,,42.35,New,Entertainment,4,3,2,3,5,4,4,4,2,0,0,Not Satisfied
14024,316Z731y,Male,Premium,58.0,28.03,New,Entertainment,1,2,5,2,4,2,4,2,1,0,0,Not Satisfied
14025,814T441d,Male,Premium,44.0,225.53,New,Technology,4,4,4,5,5,5,3,5,4,0,0,Satisfied
14026,580A769l,Male,Not Premium,46.0,128.29,New,Technology,4,3,3,4,2,5,3,4,3,0,0,Satisfied
14027,302E142q,Female,Not Premium,27.0,31.02,New,Entertainment,1,2,2,5,5,4,4,4,2,0,0,Not Satisfied
14028,891Y390y,Male,Premium,40.0,62.56,New,Technology,5,5,3,4,4,4,5,4,3,1,1,Satisfied
14029,794S258p,Female,Not Premium,38.0,31.31,New,Technology,1,3,1,2,5,3,2,3,1,0,0,Not Satisfied
14030,659V711p,Male,Premium,49.0,91.04,New,Technology,4,4,2,2,2,2,4,2,5,0,0,Satisfied
14031,845S433m,Female,Premium,34.0,68.98,New,Entertainment,4,3,2,1,5,2,1,2,2,0,0,Not Satisfied
14032,864G749e,Female,Premium,21.0,92.98,New,Home/Kitchen,4,3,5,3,2,4,4,4,5,0,0,Not Satisfied
14033,538W109s,Female,Premium,32.0,67.34,Used,Sport,1,1,4,4,5,5,5,4,4,0,0,Satisfied
14034,027T173f,Female,Not Premium,23.0,119.7,New,Home/Kitchen,0,1,4,3,3,5,4,5,4,0,0,Satisfied
14035,534E576b,Male,Premium,35.0,226.66,New,Home/Kitchen,1,1,1,3,3,3,1,3,4,1,1,Not Satisfied
14036,129U261y,Male,Not Premium,58.0,49.22,New,Technology,4,1,2,3,5,5,4,5,2,0,0,Not Satisfied
14037,532Z425f,Female,Premium,61.0,46.09,New,Entertainment,3,3,2,1,4,3,1,3,2,1,1,Not Satisfied
14038,342M665u,Male,Premium,62.0,111.02,New,Technology,3,2,1,2,4,2,1,2,2,0,0,Satisfied
14039,517K164d,Female,Not Premium,22.0,25.95,New,Entertainment,5,3,1,5,1,3,1,1,1,0,0,Not Satisfied
14040,831Y595a,Female,Not Premium,,79.1,Used,Entertainment,0,3,3,5,3,4,4,5,3,0,0,Satisfied
14041,821N952g,Female,Premium,55.0,20.08,Used,Technology,4,2,4,3,2,4,5,4,4,0,0,Not Satisfied
14042,343D992d,Male,Premium,39.0,50.86,New,Entertainment,5,5,1,5,5,5,3,5,4,1,1,Satisfied
14043,844I262x,Female,Premium,41.0,45.3,New,Home/Kitchen,3,4,5,4,2,3,2,3,5,0,0,Not Satisfied
14044,311J660f,Male,Premium,42.0,100.23,New,Entertainment,4,4,3,3,3,3,4,3,1,0,0,Not Satisfied
14045,273L620m,Male,Premium,48.0,276.14,New,Technology,5,5,2,5,5,5,1,5,3,0,0,Satisfied
14046,530C934j,Female,Premium,48.0,299.8,New,Entertainment,5,5,1,1,1,1,3,1,3,0,0,Not Satisfied
14047,665V632l,Female,Premium,41.0,236.36,New,Other,1,1,4,1,1,1,4,1,1,0,0,Not Satisfied
14048,801Y857c,Male,Premium,45.0,169.66,New,Sport,1,1,3,2,3,2,3,2,2,0,0,Not Satisfied
14049,724O625c,Female,Premium,22.0,272.85,New,Other,5,5,1,1,4,3,2,4,1,0,0,Not Satisfied
14050,316S183b,Female,Not Premium,21.0,74.66,New,Sport,4,3,1,2,4,4,2,3,1,0,0,Not Satisfied
14051,561K151m,Male,Premium,37.0,78.3,New,Entertainment,5,5,2,4,4,3,2,2,2,2,2,Not Satisfied
14052,390D139f,Male,Not Premium,20.0,9.24,New,Entertainment,4,3,5,2,1,4,3,3,5,0,0,Not Satisfied
14053,642M502p,Female,Premium,51.0,149.88,New,Technology,1,1,2,2,2,2,4,2,4,0,0,Satisfied
14054,203P448w,Male,Premium,29.0,309.46,New,Sport,3,3,3,4,5,3,1,4,3,0,0,Not Satisfied
14055,722N820f,Male,Not Premium,20.0,38.47,New,Technology,1,2,2,3,4,2,1,5,2,0,0,Satisfied
14056,571W915t,Female,Premium,24.0,194.0,New,Technology,4,1,5,4,4,3,5,5,5,0,0,Not Satisfied
14057,339X432v,Female,Not Premium,23.0,117.44,New,Home/Kitchen,3,4,2,4,5,5,4,4,2,1,1,Not Satisfied
14058,995I721i,Female,Premium,60.0,54.94,New,Other,5,2,3,5,5,5,5,5,3,0,1,Not Satisfied
14059,485P293f,Female,Premium,69.0,67.43,New,Entertainment,3,5,4,3,3,4,4,1,4,0,0,Not Satisfied
14060,821S195c,Male,Premium,,17.02,New,Technology,2,3,2,2,4,2,3,4,2,0,0,Not Satisfied
14061,583S599u,Female,Premium,40.0,49.85,New,Home/Kitchen,0,4,3,3,5,3,4,3,3,0,0,Not Satisfied
14062,765V487l,Female,Premium,18.0,91.2,New,Sport,4,1,5,4,5,5,4,4,5,0,0,Not Satisfied
14063,849H914f,Female,Premium,52.0,125.89,New,Technology,1,1,5,4,4,4,5,4,5,0,0,Satisfied
14064,365Z910y,Female,Premium,39.0,151.6,New,Sport,3,3,4,5,5,5,4,5,3,1,0,Satisfied
14065,611R98t9,Female,Premium,61.0,64.07,New,Technology,4,3,3,3,3,5,4,5,3,0,0,Not Satisfied
14066,215S439h,Male,Premium,41.0,65.07,Used,Technology,5,3,2,4,2,4,5,1,2,0,0,Not Satisfied
14067,805O11u9,Female,Premium,30.0,221.25,New,Home/Kitchen,3,3,3,5,4,4,3,4,3,0,0,Satisfied
14068,975M39n4,Male,Premium,68.0,5.78,New,Home/Kitchen,4,1,5,4,4,4,4,4,4,0,0,Satisfied
14069,830W645p,Male,Premium,,113.76,New,Sport,2,2,2,1,3,3,2,4,2,1,1,Not Satisfied
14070,072E850f,Female,Premium,20.0,39.29,New,Sport,4,4,5,2,5,3,1,3,5,0,0,Satisfied
14071,098P558p,Female,Premium,64.0,22.54,New,Sport,2,2,3,4,4,4,3,4,3,0,0,Not Satisfied
14072,036I321s,Male,Premium,49.0,201.32,New,Technology,0,3,1,5,0,5,4,5,3,0,0,Not Satisfied
14073,372Y680w,Male,Not Premium,30.0,58.92,New,Technology,1,4,5,2,3,3,4,3,5,0,0,Not Satisfied
14074,826X99l6,Female,Premium,22.0,179.15,New,Technology,4,4,1,4,3,3,4,5,1,0,0,Not Satisfied
14075,727P831b,Male,Premium,56.0,188.45,New,Sport,4,4,5,4,4,4,5,4,3,0,0,Satisfied
14076,788Z275z,Male,Premium,35.0,47.21,New,Entertainment,4,3,4,5,3,5,4,5,5,0,0,Not Satisfied
14077,955P795t,Male,Premium,20.0,55.25,New,Entertainment,2,2,4,2,2,3,3,2,4,0,0,Not Satisfied
14078,061M371d,Female,Premium,34.0,161.2,New,Home/Kitchen,4,4,3,4,5,4,3,3,3,0,0,Not Satisfied
14079,027H383d,Female,Premium,50.0,85.49,New,Sport,2,2,4,4,4,3,2,2,4,0,0,Not Satisfied
14080,689O1n16,Female,Premium,54.0,102.68,New,Technology,4,2,5,5,5,4,5,4,5,0,0,Not Satisfied
14081,807G562c,Male,Not Premium,23.0,33.57,New,Entertainment,3,3,1,1,4,4,2,4,1,0,0,Not Satisfied
14082,133B659p,Male,Premium,37.0,150.74,New,Entertainment,3,3,3,5,4,5,5,5,3,0,0,Satisfied
14083,022R40j6,Female,Premium,23.0,106.29,New,Home/Kitchen,3,3,4,1,4,4,4,3,4,0,0,Not Satisfied
14084,487T955y,Male,Premium,60.0,88.11,New,Entertainment,5,3,2,3,2,4,4,3,5,0,0,Not Satisfied
14085,843E60s8,Male,Premium,46.0,260.85,New,Technology,1,1,3,2,2,2,2,2,3,0,0,Satisfied
14086,563M970c,Male,Not Premium,26.0,4.72,New,Sport,3,3,1,4,4,3,3,3,1,0,0,Not Satisfied
14087,199W798t,Female,Premium,34.0,103.8,New,Technology,5,1,5,4,2,4,3,5,5,0,0,Not Satisfied
14088,532I882t,Female,Premium,50.0,426.33,New,Entertainment,4,4,3,4,2,2,3,2,3,0,0,Not Satisfied
14089,693M683i,Male,Not Premium,27.0,51.53,New,Sport,2,3,2,1,4,3,2,4,2,0,0,Not Satisfied
14090,387K273x,Female,Premium,47.0,304.67,New,Sport,2,2,2,3,3,3,2,3,4,0,0,Not Satisfied
14091,330K311w,Male,Not Premium,,107.16,New,Technology,4,3,1,2,3,3,3,2,1,0,0,Not Satisfied
14092,685X180n,Female,Not Premium,18.0,26.86,New,Technology,0,3,3,2,2,2,2,1,3,0,0,Not Satisfied
14093,953C468m,Female,Premium,49.0,246.53,New,Technology,5,5,5,5,5,4,5,3,5,1,1,Satisfied
14094,024S407a,Male,Premium,58.0,174.57,New,Technology,3,3,3,5,5,5,4,5,5,0,0,Satisfied
14095,999Y185n,Female,Premium,33.0,252.26,New,Entertainment,4,4,4,2,3,2,2,3,4,0,0,Not Satisfied
14096,046O95j4,Female,Premium,58.0,197.91,New,Technology,1,1,5,2,2,2,2,2,1,0,0,Not Satisfied
14097,061J860v,Male,Not Premium,37.0,15.18,New,Entertainment,1,4,4,4,4,4,3,5,4,0,0,Not Satisfied
14098,524L855y,Female,Premium,34.0,277.84,New,Technology,4,4,5,5,5,5,3,5,5,0,0,Satisfied
14099,306N137o,Female,Premium,41.0,69.14,New,Sport,2,3,1,3,3,4,4,3,1,0,0,Not Satisfied
14100,257D953c,Female,Not Premium,48.0,6.11,Used,Entertainment,3,3,4,4,5,4,4,3,4,0,0,Not Satisfied
14101,171P647l,Female,Premium,47.0,103.87,New,Entertainment,2,2,2,4,4,4,5,4,5,0,0,Satisfied
14102,228I641i,Female,Premium,41.0,86.01,New,Home/Kitchen,5,3,3,4,5,5,4,5,3,0,0,Not Satisfied
14103,725S179i,Female,Premium,30.0,198.46,New,Entertainment,2,2,1,2,5,2,4,4,1,0,0,Not Satisfied
14104,225J293w,Male,Not Premium,21.0,50.46,New,Entertainment,3,3,3,4,2,3,1,4,3,0,0,Not Satisfied
14105,288I547x,Male,Premium,43.0,83.42,New,Technology,4,4,2,2,2,2,3,2,2,0,0,Not Satisfied
14106,593D176i,Male,Premium,36.0,259.01,New,Technology,2,3,2,2,3,2,4,2,2,0,0,Not Satisfied
14107,720M645o,Male,Not Premium,28.0,70.59,New,Sport,4,3,2,1,5,3,3,3,2,0,0,Not Satisfied
14108,879M461u,Female,Premium,60.0,204.2,New,Technology,5,5,4,4,5,4,5,4,5,0,0,Satisfied
14109,322T209m,Female,Premium,57.0,251.7,New,Sport,5,5,5,4,4,5,4,4,3,0,0,Satisfied
14110,573Z491o,Male,Premium,23.0,94.9,New,Technology,3,3,5,1,2,2,3,5,5,0,0,Satisfied
14111,732V251y,Male,Premium,34.0,316.55,New,Entertainment,4,4,2,5,5,5,4,5,5,1,1,Satisfied
14112,741O823d,Female,Premium,45.0,38.76,New,Technology,3,3,3,4,3,4,1,2,3,0,0,Satisfied
14113,800T686v,Male,Premium,68.0,47.74,New,Sport,2,2,2,4,5,5,3,4,4,0,0,Satisfied
14114,282L660q,Male,Premium,30.0,60.67,New,Entertainment,5,5,2,5,2,4,5,5,2,0,0,Not Satisfied
14115,399I623x,Female,Not Premium,22.0,108.0,New,Sport,3,5,4,3,2,5,4,5,4,0,0,Not Satisfied
14116,094B192s,Female,Premium,47.0,23.57,New,Entertainment,3,3,2,4,4,4,5,4,3,0,0,Satisfied
14117,188Q457u,Female,Premium,31.0,31.72,New,Technology,4,2,1,4,4,5,4,4,1,0,0,Not Satisfied
14118,043Q594o,Female,Premium,53.0,76.58,New,Technology,2,2,2,4,4,4,5,4,4,0,0,Satisfied
14119,329R439t,Female,Premium,54.0,333.65,New,Sport,0,3,2,5,5,5,3,5,4,1,0,Satisfied
14120,451F628s,Female,Premium,,13.01,New,Technology,4,1,2,5,3,4,5,5,2,1,1,Not Satisfied
14121,331U835s,Male,Not Premium,42.0,126.45,New,Sport,1,3,2,4,2,3,4,3,2,0,0,Not Satisfied
14122,056T975d,Male,Premium,27.0,94.45,New,Technology,1,3,2,4,2,3,1,3,2,0,0,Not Satisfied
14123,881B733o,Female,Premium,55.0,362.59,New,Home/Kitchen,3,3,5,5,4,5,1,5,2,0,0,Not Satisfied
14124,194Q51q6,Male,Premium,,28.9,New,Technology,5,3,4,5,3,4,3,5,4,0,0,Not Satisfied
14125,230I26p9,Male,Premium,43.0,98.05,New,Technology,5,5,1,4,4,4,1,4,3,0,0,Satisfied
14126,061L744z,Female,Premium,21.0,167.37,New,Home/Kitchen,1,1,4,4,3,4,2,4,4,0,0,Not Satisfied
14127,195D405l,Male,Premium,,19.13,New,Technology,1,3,3,2,5,2,1,2,3,0,0,Not Satisfied
14128,052S475t,Female,Premium,60.0,219.11,New,Entertainment,1,1,2,4,4,4,4,4,3,0,0,Satisfied
14129,778Y732q,Female,Not Premium,51.0,62.78,New,Technology,3,5,3,3,2,4,3,4,3,0,0,Not Satisfied
14130,187H638v,Female,Not Premium,42.0,21.4,New,Technology,2,3,5,4,2,3,1,4,5,0,0,Not Satisfied
14131,004T456h,Female,Not Premium,27.0,45.97,New,Home/Kitchen,3,3,4,3,3,3,2,4,4,0,0,Not Satisfied
14132,312C815d,Male,Premium,43.0,26.44,New,Home/Kitchen,4,1,4,1,2,4,3,1,4,1,1,Not Satisfied
14133,545Z405a,Female,Premium,50.0,309.95,New,Technology,3,3,4,3,3,3,1,3,5,0,0,Satisfied
14134,877R872g,Female,Premium,60.0,259.75,New,Entertainment,4,4,4,5,5,5,3,5,4,0,0,Satisfied
14135,059I609p,Male,Not Premium,37.0,10.79,New,Sport,0,4,4,2,1,3,4,5,4,0,0,Not Satisfied
14136,922D53s3,Female,Premium,20.0,117.02,New,Entertainment,5,5,4,4,3,4,4,3,4,1,1,Not Satisfied
14137,963X18g8,Female,Premium,40.0,354.86,New,Technology,4,4,4,2,2,2,3,2,5,0,0,Satisfied
14138,053V701j,Female,Premium,40.0,229.87,New,Technology,4,4,5,4,4,4,5,4,4,0,0,Satisfied
14139,417L692y,Female,Not Premium,37.0,16.99,New,Technology,3,3,5,1,5,3,3,3,5,0,0,Not Satisfied
14140,871Z170v,Male,Premium,42.0,32.74,New,Entertainment,5,5,3,3,3,3,4,3,1,0,1,Not Satisfied
14141,786I395u,Male,Premium,45.0,150.26,New,Entertainment,1,1,3,4,4,4,5,4,4,0,0,Satisfied
14142,194O864d,Female,Premium,68.0,221.18,Used,Other,1,5,2,3,3,3,1,3,4,0,0,Not Satisfied
14143,717M546k,Male,Premium,22.0,262.47,New,Sport,5,5,1,4,3,2,4,2,1,0,0,Not Satisfied
14144,917I592w,Female,Not Premium,23.0,39.76,New,Home/Kitchen,0,1,4,2,2,5,1,4,4,0,0,Satisfied
14145,129H522g,Female,Premium,36.0,291.04,New,Entertainment,5,5,4,2,3,3,5,1,4,0,0,Satisfied
14146,440A772r,Female,Premium,61.0,75.89,New,Entertainment,3,2,5,2,2,2,3,2,3,0,0,Not Satisfied
14147,061E519a,Male,Premium,55.0,157.74,New,Technology,1,1,1,1,1,1,1,1,2,0,0,Not Satisfied
14148,085O28o7,Male,Premium,52.0,275.92,New,Home/Kitchen,3,3,1,5,5,5,2,5,4,0,0,Satisfied
14149,954M733f,Female,Premium,25.0,56.2,New,Technology,5,5,3,1,2,4,4,4,3,0,0,Not Satisfied
14150,621G107t,Male,Premium,43.0,140.41,New,Entertainment,5,5,4,3,4,3,3,3,5,1,1,Satisfied
14151,951C40y6,Female,Premium,51.0,265.15,New,Entertainment,4,4,2,5,5,5,3,5,5,0,0,Satisfied
14152,705V398m,Female,Premium,24.0,137.69,New,Entertainment,2,2,2,1,3,3,3,3,2,0,0,Not Satisfied
14153,214K59i2,Female,Premium,41.0,72.57,New,Technology,1,1,2,4,4,4,3,4,3,0,0,Satisfied
14154,012R285n,Male,Not Premium,24.0,157.48,New,Entertainment,2,4,4,2,1,4,4,3,4,0,0,Not Satisfied
14155,899A661x,Female,Premium,49.0,168.15,New,Sport,5,5,4,4,4,4,3,4,3,0,0,Satisfied
14156,308U187v,Female,Premium,27.0,190.83,New,Other,4,4,3,3,2,5,5,5,3,0,0,Satisfied
14157,198U136i,Male,Premium,21.0,77.99,New,Entertainment,4,4,2,5,5,4,4,5,2,0,0,Not Satisfied
14158,399G580y,Female,Premium,31.0,200.39,New,Technology,3,4,1,4,3,5,4,2,1,0,0,Not Satisfied
14159,425D41j8,Male,Not Premium,37.0,85.81,New,Sport,4,4,3,1,4,4,1,4,3,0,0,Not Satisfied
14160,297J358e,Female,Premium,39.0,186.34,New,Other,4,3,4,3,3,4,3,5,4,0,0,Not Satisfied
14161,613W2s66,Female,Premium,25.0,203.87,New,Home/Kitchen,4,4,4,3,3,4,4,5,4,0,0,Satisfied
14162,631T915z,Male,Premium,41.0,84.02,New,Technology,5,5,1,2,5,4,1,1,1,0,0,Not Satisfied
14163,159I416g,Female,Premium,59.0,208.36,Used,Entertainment,4,4,2,4,4,4,3,4,3,0,0,Satisfied
14164,198Q923y,Female,Premium,47.0,236.79,New,Entertainment,4,1,4,3,2,4,4,5,4,0,0,Not Satisfied
14165,730X96l5,Male,Premium,58.0,145.2,New,Sport,2,2,4,5,4,5,4,5,5,0,0,Satisfied
14166,304I344x,Male,Premium,53.0,74.89,New,Technology,5,5,2,4,4,4,5,4,3,0,0,Satisfied
14167,478G736w,Male,Premium,,54.75,New,Entertainment,1,3,3,4,5,4,1,4,3,0,0,Not Satisfied
14168,824O572u,Female,Premium,38.0,180.28,New,Technology,4,4,3,5,2,3,3,2,3,2,1,Not Satisfied
14169,232D450m,Male,Premium,48.0,32.82,New,Entertainment,3,1,2,2,5,2,2,2,5,0,0,Satisfied
14170,639F822j,Female,Premium,47.0,100.71,Used,Entertainment,1,1,3,5,5,5,5,5,4,0,0,Satisfied
14171,654H210h,Female,Not Premium,26.0,105.83,New,Technology,3,3,2,5,3,4,4,4,2,0,0,Not Satisfied
14172,851L912f,Female,Premium,,117.77,New,Technology,4,2,3,1,2,5,4,1,3,1,1,Not Satisfied
14173,537Z718t,Male,Premium,28.0,99.52,New,Technology,4,4,5,2,2,2,4,2,5,0,0,Satisfied
14174,836J559f,Male,Premium,35.0,19.0,New,Home/Kitchen,4,2,2,3,5,4,4,4,2,0,0,Not Satisfied
14175,336A933d,Female,Premium,25.0,143.08,New,Sport,2,2,4,5,5,3,5,4,4,0,0,Satisfied
14176,534M480d,Female,Premium,57.0,319.26,New,Technology,1,1,3,4,4,4,5,4,4,0,0,Satisfied
14177,414L210c,Male,Premium,49.0,94.94,New,Entertainment,4,4,1,2,2,2,4,2,2,1,1,Not Satisfied
14178,381D439w,Female,Premium,65.0,59.0,New,Technology,3,2,4,4,1,2,3,2,4,0,0,Not Satisfied
14179,650D96t8,Male,Not Premium,33.0,17.58,New,Entertainment,4,4,4,4,4,3,4,3,4,2,2,Not Satisfied
14180,325P10u5,Female,Premium,40.0,26.13,New,Home/Kitchen,5,5,5,1,3,2,3,1,5,0,0,Satisfied
